Date,Open,High,Low,Close,Volume,Stock,Extracted_At
2026-01-29,1927.0,1956.800048828125,1921.0999755859375,1948.0999755859375,884350,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-01-30,1928.5,1956.5999755859375,1927.0,1952.5999755859375,1342205,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-02,1908.0,1937.0999755859375,1876.5999755859375,1930.0999755859375,1183196,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-03,2019.699951171875,2045.5,1986.300048828125,2012.699951171875,1358926,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-04,1993.0,2032.699951171875,1985.0999755859375,2019.5999755859375,1078917,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-05,2008.0999755859375,2021.800048828125,1992.4000244140625,2000.0999755859375,857399,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-06,2000.0999755859375,2027.4000244140625,1983.0,2024.199951171875,1257237,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-09,2026.9000244140625,2032.0,2018.800048828125,2024.5999755859375,431032,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-10,2027.0,2033.9000244140625,2019.9000244140625,2027.9000244140625,717899,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-11,2032.0,2050.0,2022.0,2027.0,538669,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-12,2025.0,2041.9000244140625,2012.0999755859375,2037.0999755859375,637754,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-13,2035.0,2035.0,2012.699951171875,2023.199951171875,756233,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-16,2023.199951171875,2055.0,2022.199951171875,2050.89990234375,812257,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-17,2045.0,2052.60009765625,2035.0,2044.4000244140625,252282,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-18,2040.0,2065.89990234375,2040.0,2060.60009765625,611189,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-19,2068.0,2068.0,2025.0,2033.199951171875,659450,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-20,2033.199951171875,2063.89990234375,2021.0999755859375,2058.5,459679,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-23,2050.0,2069.0,2039.800048828125,2051.60009765625,1070139,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-24,2040.0,2050.0,2032.0999755859375,2043.300048828125,1054129,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-25,2050.0,2074.89990234375,2043.0,2049.300048828125,508162,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-26,2057.0,2063.800048828125,2028.0,2041.300048828125,493126,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-02-27,2022.699951171875,2039.5999755859375,1986.5999755859375,1993.4000244140625,1323479,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-02,1950.0,1990.0,1927.0,1941.9000244140625,1595247,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-04,1909.4000244140625,1909.4000244140625,1860.199951171875,1889.300048828125,2209959,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-05,1897.800048828125,1917.9000244140625,1878.9000244140625,1911.800048828125,1515601,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-06,1908.9000244140625,1908.9000244140625,1865.0,1868.9000244140625,2267317,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-09,1839.0999755859375,1844.5999755859375,1802.0,1841.5,1009617,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-10,1845.0999755859375,1873.800048828125,1840.4000244140625,1867.800048828125,885047,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-11,1861.0,1874.800048828125,1791.0,1795.300048828125,1298364,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-12,1786.9000244140625,1794.4000244140625,1763.0999755859375,1770.800048828125,1095963,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-13,1760.0999755859375,1779.199951171875,1726.0999755859375,1738.0,1390698,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-16,1738.0,1784.0,1729.0,1773.9000244140625,2085547,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-17,1775.5999755859375,1782.5999755859375,1757.0,1774.699951171875,1259526,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-18,1773.800048828125,1803.0,1770.0,1791.800048828125,1467841,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-19,1776.0,1778.0,1702.0999755859375,1714.9000244140625,1354973,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-20,1724.0,1734.0,1702.800048828125,1710.300048828125,2626283,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-23,1699.800048828125,1700.0,1662.699951171875,1675.5,2207925,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-24,1710.0,1714.0,1671.4000244140625,1704.4000244140625,1775627,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-25,1720.800048828125,1765.0,1717.5999755859375,1746.199951171875,1865278,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-27,1738.5999755859375,1738.5999755859375,1680.0999755859375,1694.699951171875,2522237,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-03-30,1675.0,1686.0999755859375,1627.0,1631.800048828125,3272392,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-01,1679.0,1683.0999755859375,1642.0,1647.0,1796540,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-02,1635.0,1646.5,1597.0,1640.699951171875,2284337,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-06,1635.0,1678.9000244140625,1623.5999755859375,1672.300048828125,1215027,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-07,1660.0999755859375,1692.199951171875,1625.0,1684.4000244140625,2860538,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-08,1751.5,1809.0,1751.5,1784.5999755859375,2059323,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-09,1784.5999755859375,1792.5,1757.0,1767.699951171875,1510841,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-10,1777.800048828125,1814.9000244140625,1776.0999755859375,1809.199951171875,983497,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-13,1774.5,1792.0999755859375,1748.300048828125,1788.300048828125,1243242,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-15,1815.0,1839.199951171875,1814.199951171875,1825.800048828125,1066065,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-16,1835.800048828125,1854.9000244140625,1823.0,1829.9000244140625,1035217,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-17,1828.800048828125,1845.5,1811.699951171875,1838.9000244140625,487836,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-20,1839.9000244140625,1850.5999755859375,1820.4000244140625,1830.5999755859375,903716,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-21,1827.300048828125,1855.0,1825.0,1851.4000244140625,952364,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-22,1847.0,1860.0,1835.0,1842.9000244140625,739941,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-23,1821.5,1830.0,1786.0,1792.5999755859375,910293,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-24,1792.699951171875,1799.9000244140625,1757.300048828125,1770.699951171875,920624,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-27,1781.0,1798.0,1765.0,1772.199951171875,1267827,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-28,1772.0999755859375,1790.800048828125,1757.699951171875,1779.0,1414112,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-29,1778.0,1793.9000244140625,1760.800048828125,1764.199951171875,699788,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-04-30,1777.199951171875,1794.5,1718.699951171875,1747.199951171875,2574629,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-05-04,1749.199951171875,1787.0,1747.0999755859375,1770.4000244140625,1720030,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-05-05,1760.0,1799.0,1742.0999755859375,1794.5999755859375,1270233,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-05-06,1810.0,1838.800048828125,1798.0999755859375,1836.0999755859375,1059177,BAJAJFINSV.NS,2026-05-07 23:23:42
2026-05-07,1849.5999755859375,1849.5999755859375,1816.5999755859375,1824.5,945611,BAJAJFINSV.NS,2026-05-07 23:23:42
2025-11-07,1039.0,1076.9000244140625,1034.199951171875,1066.5999755859375,6940923,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-10,1066.5999755859375,1088.0,1062.9000244140625,1085.0,5692236,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-11,1043.699951171875,1043.699951171875,997.0,1005.2000122070312,23762890,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-12,1011.0,1018.4000244140625,1008.7999877929688,1013.2000122070312,11131278,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-13,1012.5,1019.4000244140625,1003.5,1005.4000244140625,8503994,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-14,1004.9000244140625,1019.9000244140625,1002.5999755859375,1018.5,4381122,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-17,1021.0,1033.0,1017.0,1026.800048828125,6011603,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-18,1021.2000122070312,1024.0999755859375,1011.7000122070312,1013.5999755859375,4562185,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-19,1009.0,1016.0999755859375,1004.5999755859375,1005.5999755859375,5158832,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-20,1015.0,1031.699951171875,1007.2999877929688,1028.5999755859375,5459073,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-21,1020.0,1027.5999755859375,1001.5,1004.0999755859375,6304584,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-24,1005.0,1009.2999877929688,990.0,994.0,9574900,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-25,995.0,996.9000244140625,984.5,986.2000122070312,6376983,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-26,986.2000122070312,1012.7999877929688,981.2999877929688,1010.7000122070312,9772235,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-27,1015.5999755859375,1044.9000244140625,1010.9000244140625,1033.800048828125,12076038,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-28,1038.0,1043.5,1031.0,1037.5,4983147,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-01,1041.9000244140625,1042.0,1018.7999877929688,1021.0999755859375,6459837,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-02,1014.5,1036.0,1013.9000244140625,1025.5,6706145,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-03,1021.0,1026.300048828125,1014.2000122070312,1021.4000244140625,5895670,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-04,1018.0,1032.300048828125,1016.0,1029.0999755859375,5404918,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-05,1028.9000244140625,1061.0,1026.5,1048.0,13123572,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-08,1048.0,1049.800048828125,1023.0,1026.4000244140625,5189635,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-09,1025.0,1026.0,1013.7000122070312,1016.7000122070312,5968501,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-10,1016.0,1021.7000122070312,1007.2999877929688,1010.2999877929688,4990527,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-11,1011.9000244140625,1020.5,1000.0999755859375,1006.4000244140625,4670539,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-12,1000.0,1020.7999877929688,1000.0,1017.2999877929688,4381711,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-15,1015.0,1016.5,1008.0,1012.7000122070312,3958977,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-16,1007.5,1010.5999755859375,996.5,998.4000244140625,3861617,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-17,1000.0,1011.2000122070312,995.2999877929688,999.5999755859375,4695550,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-18,1002.0999755859375,1009.7000122070312,995.0,1000.2999877929688,3103997,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-19,1003.2000122070312,1014.0,1002.5,1008.2999877929688,5126009,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-22,1008.2999877929688,1015.4000244140625,1005.0,1007.7999877929688,3921237,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-23,1013.5,1018.0,1005.7000122070312,1011.4000244140625,4712043,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-24,1011.0,1037.4000244140625,1006.0,1011.7000122070312,5984816,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-26,1011.7000122070312,1011.7000122070312,998.0,1000.0,5211460,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-29,1003.0,1003.9000244140625,989.5999755859375,998.0,6715489,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-30,994.0999755859375,997.5999755859375,987.0999755859375,989.2999877929688,7473887,BAJFINANCE.NS,2026-05-07 23:23:36
2025-12-31,990.0,994.2000122070312,978.4000244140625,986.7999877929688,9895270,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-01,988.2000122070312,989.0,969.0,973.0999755859375,7118751,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-02,972.9000244140625,994.2000122070312,960.5999755859375,990.4500122070312,6206869,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-05,979.7000122070312,999.1500244140625,975.0,978.75,10564157,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-06,978.0,987.0,973.2999877929688,977.3499755859375,8380183,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-07,973.0499877929688,976.4500122070312,965.0499877929688,968.7999877929688,7048491,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-08,968.5,978.3499755859375,965.2999877929688,971.9500122070312,4410256,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-09,970.0999755859375,983.0,953.7000122070312,959.5999755859375,7598970,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-12,958.7999877929688,961.4000244140625,939.8499755859375,951.9000244140625,5640136,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-13,950.0,955.8499755859375,939.0,949.0,6765116,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-14,947.0,953.9000244140625,943.1500244140625,945.9500122070312,4452202,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-15,945.9500122070312,945.9500122070312,945.9500122070312,945.9500122070312,0,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-16,940.2000122070312,963.0,936.7999877929688,950.25,10710080,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-19,950.5,972.9000244140625,948.8499755859375,969.4500122070312,7000442,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-20,975.7000122070312,975.7000122070312,927.9000244140625,933.2000122070312,9001207,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-21,925.0,947.2999877929688,921.0,936.25,5375254,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-22,947.0,947.0,934.25,942.8499755859375,5518756,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-23,942.8499755859375,951.4000244140625,926.2999877929688,927.8499755859375,6535035,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-27,930.0,931.9500122070312,907.7000122070312,914.7000122070312,15312488,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-28,914.7000122070312,936.9000244140625,914.7000122070312,935.1500244140625,6046468,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-29,935.1500244140625,939.7999877929688,923.7000122070312,935.1500244140625,6430445,BAJFINANCE.NS,2026-05-07 23:23:36
2026-01-30,928.3499755859375,938.0,925.1500244140625,929.8499755859375,10151379,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-02,887.0,909.4000244140625,887.0,903.7000122070312,11874989,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-03,960.0,972.7999877929688,941.9000244140625,964.4000244140625,15261370,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-04,965.0,975.7000122070312,944.1500244140625,963.2999877929688,17489015,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-05,964.0,968.5,953.0,964.75,6020258,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-06,973.9500122070312,986.5,966.0999755859375,981.7000122070312,13742927,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-09,988.0,988.0,971.5999755859375,983.1500244140625,4852548,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-10,983.1500244140625,985.1500244140625,961.2999877929688,965.5999755859375,6166752,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-11,965.2999877929688,974.5,961.4000244140625,968.9500122070312,3597342,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-12,968.2999877929688,1002.0,965.0,999.0999755859375,10346853,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-13,995.0,1032.0,992.7999877929688,1024.75,21613987,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-16,1023.0499877929688,1029.300048828125,1003.2999877929688,1012.75,4460636,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-17,1012.75,1016.3499755859375,1004.0,1014.1500244140625,2913899,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-18,1014.5499877929688,1025.699951171875,1007.0499877929688,1023.7999877929688,4929647,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-19,1024.0,1024.5,1007.0,1017.0499877929688,9866245,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-20,1015.9000244140625,1036.5999755859375,1008.75,1030.199951171875,6922705,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-23,1032.449951171875,1046.0,1029.050048828125,1031.0,9452225,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-24,1026.300048828125,1028.75,1010.2999877929688,1023.5499877929688,6610984,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-25,1028.0,1034.0,1013.4000244140625,1021.0499877929688,3182612,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-26,1020.75,1031.199951171875,1006.0499877929688,1012.9500122070312,4336261,BAJFINANCE.NS,2026-05-07 23:23:36
2026-02-27,1008.9500122070312,1014.9000244140625,993.0999755859375,995.9000244140625,8145772,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-02,971.0,990.4000244140625,968.0,978.25,8493269,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-04,967.0,967.0,941.2999877929688,945.0999755859375,8964293,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-05,958.0,968.25,945.9000244140625,962.4000244140625,6181254,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-06,960.0,961.5,946.5999755859375,950.2000122070312,6560051,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-09,921.7999877929688,941.0999755859375,909.0499877929688,938.0499877929688,9182152,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-10,950.0,952.1500244140625,931.8499755859375,939.7999877929688,8474956,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-11,932.2000122070312,941.25,890.0,893.6500244140625,11172537,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-12,880.0999755859375,888.2000122070312,858.3499755859375,863.0999755859375,15508258,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-13,861.0,868.3499755859375,848.7999877929688,855.0499877929688,6668639,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-16,850.0999755859375,881.9000244140625,850.0999755859375,878.1500244140625,8982957,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-17,878.1500244140625,881.0499877929688,859.5499877929688,868.5999755859375,7941385,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-18,876.0999755859375,893.9500122070312,858.2000122070312,880.0999755859375,12375517,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-19,868.2000122070312,869.9000244140625,826.7000122070312,832.2000122070312,11585591,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-20,836.7000122070312,841.9500122070312,819.25,830.5499877929688,14881843,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-23,818.0999755859375,818.7999877929688,787.9000244140625,812.5999755859375,15835828,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-24,830.0,854.0,817.5999755859375,849.0,18828248,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-25,862.0499877929688,888.7999877929688,853.2999877929688,882.75,15995501,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-27,875.0,875.1500244140625,841.25,843.7999877929688,11282824,BAJFINANCE.NS,2026-05-07 23:23:36
2026-03-30,831.0,834.9000244140625,799.0,801.5499877929688,20377282,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-01,832.7999877929688,842.0499877929688,814.7999877929688,817.2999877929688,15094026,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-02,809.0,830.0499877929688,792.4500122070312,826.8499755859375,9113618,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-06,828.9000244140625,853.0,814.25,850.8499755859375,12504591,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-07,848.0,862.7999877929688,844.4500122070312,855.0999755859375,11569047,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-08,890.0,926.0,881.0,915.0499877929688,13826150,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-09,902.0,913.4000244140625,891.4000244140625,903.25,9457820,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-10,915.75,927.2999877929688,912.2999877929688,924.5499877929688,9491544,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-13,896.1500244140625,905.9000244140625,881.0999755859375,898.9500122070312,10723313,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-15,925.0,925.0,911.0999755859375,913.1500244140625,5975197,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-16,919.0,932.5999755859375,904.0,905.9000244140625,11805227,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-17,902.1500244140625,910.4500122070312,895.7999877929688,908.25,6035241,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-20,908.25,920.9000244140625,898.0,917.75,6184179,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-21,919.5,945.9500122070312,919.0,938.8499755859375,6713975,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-22,938.0,946.3499755859375,930.1500244140625,934.75,5759028,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-23,926.0999755859375,929.8499755859375,909.3499755859375,918.3499755859375,9143598,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-24,920.0,924.7000122070312,909.7999877929688,921.5499877929688,3982355,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-27,923.0499877929688,928.9500122070312,908.2999877929688,921.7999877929688,7813458,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-28,921.7999877929688,929.9000244140625,914.3499755859375,923.6500244140625,7119135,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-29,925.0,937.0,916.5999755859375,930.0,5438997,BAJFINANCE.NS,2026-05-07 23:23:36
2026-04-30,945.0,975.0,933.9000244140625,937.0,27364272,BAJFINANCE.NS,2026-05-07 23:23:36
2026-05-01,937.0,937.0,937.0,937.0,0,BAJFINANCE.NS,2026-05-07 23:23:36
2026-05-04,938.0999755859375,966.0,938.0999755859375,950.2000122070312,7503756,BAJFINANCE.NS,2026-05-07 23:23:36
2026-05-05,950.2000122070312,961.0999755859375,933.1500244140625,958.5999755859375,7290077,BAJFINANCE.NS,2026-05-07 23:23:36
2026-05-06,965.0,984.0,965.0,980.75,7771237,BAJFINANCE.NS,2026-05-07 23:23:36
2026-05-07,992.25,992.25,969.0,972.75,7872517,BAJFINANCE.NS,2026-05-07 23:23:36
2025-11-07,2048.0,2048.0,1995.5999755859375,2001.199951171875,70392750,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-10,1995.0,2028.800048828125,1992.199951171875,2019.800048828125,7457061,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-11,2020.0999755859375,2056.89990234375,2017.4000244140625,2042.300048828125,14825625,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-12,2060.0,2079.800048828125,2054.89990234375,2073.800048828125,8210277,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-13,2099.89990234375,2107.0,2079.0,2091.800048828125,5958875,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-14,2090.0,2107.89990234375,2081.89990234375,2100.699951171875,6312655,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-17,2112.0,2122.0,2100.89990234375,2112.199951171875,5998770,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-18,2122.0,2159.0,2110.300048828125,2149.199951171875,10972556,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-19,2155.0,2166.199951171875,2146.699951171875,2159.800048828125,7419461,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-20,2153.10009765625,2169.300048828125,2149.89990234375,2158.300048828125,7452899,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-21,2150.10009765625,2174.5,2148.60009765625,2162.699951171875,6720938,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-24,2162.10009765625,2165.800048828125,2140.39990234375,2152.10009765625,9686848,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-25,2159.0,2170.699951171875,2138.699951171875,2161.60009765625,7102592,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-26,2104.0,2134.89990234375,2097.5,2126.800048828125,43174047,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-27,2132.0,2136.89990234375,2103.800048828125,2115.60009765625,4444877,BHARTIARTL.NS,2026-05-07 23:23:32
2025-11-28,2118.0,2129.5,2096.39990234375,2101.60009765625,6263457,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-01,2114.699951171875,2119.0,2083.10009765625,2089.699951171875,5058900,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-02,2089.800048828125,2114.800048828125,2087.10009765625,2104.0,6591396,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-03,2100.10009765625,2109.89990234375,2081.60009765625,2086.0,4357641,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-04,2094.800048828125,2108.5,2074.10009765625,2103.800048828125,4611819,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-05,2092.60009765625,2111.89990234375,2090.0,2108.800048828125,2938290,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-08,2114.39990234375,2114.39990234375,2078.89990234375,2086.199951171875,4327091,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-09,2086.800048828125,2100.39990234375,2080.39990234375,2089.699951171875,5139229,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-10,2072.0,2096.89990234375,2062.199951171875,2067.0,3987451,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-11,2066.0,2069.199951171875,2038.0,2053.199951171875,3254850,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-12,2053.10009765625,2087.10009765625,2050.60009765625,2083.39990234375,2706420,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-15,2070.10009765625,2078.89990234375,2061.5,2069.699951171875,3233614,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-16,2070.10009765625,2106.60009765625,2070.10009765625,2102.0,5756692,BHARTIARTL.NS,2026-05-07 23:23:32
2025-12-17,2117.60009765625,2128.0,2096.39990234375,2108.0,6412516,BHARTIARTL.NS,2026-05-07 23:23:32
